Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_Label,Indicator_Category_Label,Month_Week,Week_Ending,ND_Weekly_Estimate,CI_Half_width_95pct,n_unweighted,Suppression_Flag,Current_Season_Week_Ending,Influenza_Season,Legend,95 CI (%),Indicator_Category_Label_Sort,Demographic_Level_Sort,Demographic_Name_Sort,Geographic_Sort,Season_Sort,Legend_Sort
State,South Carolina,Overall,Overall,4-level vaccination and intent,Received a vaccination,October Week 5,,27.3705,4.2367,1743,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall",23.1 - 31.6,1,1,1,54,3,3540101
State,South Carolina,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,18.784,5.0718,300,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall",13.7 - 23.9,2,1,1,54,3,3540101
State,South Carolina,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,21.9368,5.7203,300,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall",16.2 - 27.7,3,1,1,54,3,3540101
State,South Carolina,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,31.9086,6.1387,300,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, South Carolina, Overall",25.8 - 38,4,1,1,54,3,3540101
State,South Dakota,Overall,Overall,Up-to-date,Yes,October Week 5,,29.2356,3.3148,2332,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall",25.9 - 32.6,,1,1,55,3,3550101
State,South Dakota,Overall,Overall,4-level vaccination and intent,Received a vaccination,October Week 5,,29.2356,3.3148,2332,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall",25.9 - 32.6,1,1,1,55,3,3550101
State,South Dakota,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,22.3536,4.0688,475,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall",18.3 - 26.4,2,1,1,55,3,3550101
State,South Dakota,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,18.838,4.1936,475,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall",14.6 - 23,3,1,1,55,3,3550101
State,South Dakota,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,29.5728,4.7966,475,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, South Dakota, Overall",24.8 - 34.4,4,1,1,55,3,3550101
State,Tennessee,Overall,Overall,Up-to-date,Yes,October Week 5,,23.2704,9.2019,497,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Tennessee, Overall",14.1 - 32.5,,1,1,56,3,3560101
State,Wyoming,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,13.4445,3.306,432,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Wyoming, Overall",10.1 - 16.8,2,1,1,65,3,3650101
State,Wyoming,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,17.2356,4.1606,432,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Wyoming, Overall",13.1 - 21.4,3,1,1,65,3,3650101
State,Wyoming,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,47.7731,5.4216,432,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Wyoming, Overall",42.4 - 53.2,4,1,1,65,3,3650101
Region,Region 1,Overall,Overall,Up-to-date,Yes,October Week 5,,30.4357,2.825,8107,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 1, Overall",27.6 - 33.3,,1,1,2,3,3020101
Region,Region 1,Overall,Overall,4-level vaccination and intent,Received a vaccination,October Week 5,,30.4357,2.825,8107,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 1, Overall",27.6 - 33.3,1,1,1,2,3,3020101
Region,Region 1,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,24.4242,4.6628,1146,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 1, Overall",19.8 - 29.1,2,1,1,2,3,3020101
Region,Region 1,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,17.0037,3.7551,1146,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 1, Overall",13.2 - 20.8,3,1,1,2,3,3020101
Region,Region 1,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,28.1364,5.8723,1146,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 1, Overall",22.3 - 34,4,1,1,2,3,3020101
Region,Region 10,Overall,Overall,Up-to-date,Yes,October Week 5,,29.5631,4.086,4487,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 10, Overall",25.5 - 33.6,,1,1,11,3,3110101
Region,Region 10,Overall,Overall,4-level vaccination and intent,Received a vaccination,October Week 5,,29.5631,4.086,4487,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 10, Overall",25.5 - 33.6,1,1,1,11,3,3110101
Region,Region 10,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,25.4248,6.6308,824,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 10, Overall",18.8 - 32.1,2,1,1,11,3,3110101
Region,Region 10,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,18.4943,5.3352,824,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 10, Overall",13.2 - 23.8,3,1,1,11,3,3110101
Region,Region 10,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,26.5178,5.3069,824,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 10, Overall",21.2 - 31.8,4,1,1,11,3,3110101
Region,Region 2,Overall,Overall,Up-to-date,Yes,October Week 5,,27.8784,2.7541,7725,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 2, Overall",25.1 - 30.6,,1,1,3,3,3030101
Region,Region 2,Overall,Overall,4-level vaccination and intent,Received a vaccination,October Week 5,,27.8784,2.7541,7725,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 2, Overall",25.1 - 30.6,1,1,1,3,3,3030101
Region,Region 2,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,19.3193,3.8197,1586,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 2, Overall",15.5 - 23.1,2,1,1,3,3,3030101
Region,Region 2,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,26.0845,4.3939,1586,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 2, Overall",21.7 - 30.5,3,1,1,3,3,3030101
Region,Region 2,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,26.7179,4.2621,1586,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 2, Overall",22.5 - 31,4,1,1,3,3,3030101
Region,Region 3,Overall,Overall,Up-to-date,Yes,October Week 5,,32.1675,2.4246,11886,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 3, Overall",29.7 - 34.6,,1,1,4,3,3040101
Region,Region 3,Overall,Overall,4-level vaccination and intent,Received a vaccination,October Week 5,,32.1675,2.4246,11886,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 3, Overall",29.7 - 34.6,1,1,1,4,3,3040101
Region,Region 3,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,22.9893,3.2466,2025,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 3, Overall",19.7 - 26.2,2,1,1,4,3,3040101
Region,Region 3,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,15.3366,2.3341,2025,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 3, Overall",13 - 17.7,3,1,1,4,3,3040101
Region,Region 3,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,29.5065,3.3007,2025,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 3, Overall",26.2 - 32.8,4,1,1,4,3,3040101
Region,Region 4,Overall,Overall,Up-to-date,Yes,October Week 5,,25.0228,2.7552,12970,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 4, Overall",22.3 - 27.8,,1,1,5,3,3050101
Region,Region 4,Overall,Overall,4-level vaccination and intent,Received a vaccination,October Week 5,,25.0228,2.7552,12970,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 4, Overall",22.3 - 27.8,1,1,1,5,3,3050101
Region,Region 4,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,17.7472,3.7204,1896,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 4, Overall",14 - 21.5,2,1,1,5,3,3050101
Region,Region 4,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,19.5006,4.0595,1896,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 4, Overall",15.4 - 23.6,3,1,1,5,3,3050101
Region,Region 4,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,37.7295,4.6807,1896,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 4, Overall",33 - 42.4,4,1,1,5,3,3050101
Region,Region 5,Overall,Overall,Up-to-date,Yes,October Week 5,,25.685,2.0048,9900,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 5, Overall",23.7 - 27.7,,1,1,6,3,3060101
Region,Region 5,Overall,Overall,4-level vaccination and intent,Received a vaccination,October Week 5,,25.685,2.0048,9900,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 5, Overall",23.7 - 27.7,1,1,1,6,3,3060101
Region,Region 5,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,23.5648,4.2682,1734,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 5, Overall",19.3 - 27.8,2,1,1,6,3,3060101
Region,Region 5,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,17.4186,3.1681,1734,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 5, Overall",14.3 - 20.6,3,1,1,6,3,3060101
Region,Region 5,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,33.3316,4.6092,1734,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 5, Overall",28.7 - 37.9,4,1,1,6,3,3060101
Region,Region 6,Overall,Overall,Up-to-date,Yes,October Week 5,,25.6425,2.5999,15413,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 6, Overall",23 - 28.2,,1,1,7,3,3070101
Region,Region 6,Overall,Overall,4-level vaccination and intent,Received a vaccination,October Week 5,,25.6425,2.5999,15413,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 6, Overall",23 - 28.2,1,1,1,7,3,3070101
Region,Region 6,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,18.1311,3.5787,2878,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 6, Overall",14.6 - 21.7,2,1,1,7,3,3070101
Region,Region 6,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,18.6778,3.7405,2878,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 6, Overall",14.9 - 22.4,3,1,1,7,3,3070101
Region,Region 6,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,37.5486,4.9205,2878,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 6, Overall",32.6 - 42.5,4,1,1,7,3,3070101
Region,Region 7,Overall,Overall,Up-to-date,Yes,October Week 5,,30.2043,3.3761,5680,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 7, Overall",26.8 - 33.6,,1,1,8,3,3080101
Region,Region 7,Overall,Overall,4-level vaccination and intent,Received a vaccination,October Week 5,,30.2043,3.3761,5680,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 7, Overall",26.8 - 33.6,1,1,1,8,3,3080101
Region,Region 7,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,19.5604,3.9135,564,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 7, Overall",15.6 - 23.5,2,1,1,8,3,3080101
Region,Region 7,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,16.5638,4.7039,564,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 7, Overall",11.9 - 21.3,3,1,1,8,3,3080101
Region,Region 7,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,33.6715,5.9395,564,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 7, Overall",27.7 - 39.6,4,1,1,8,3,3080101
Region,Region 8,Overall,Overall,Up-to-date,Yes,October Week 5,,29.8304,2.6838,9378,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 8, Overall",27.1 - 32.5,,1,1,9,3,3090101
Region,Region 8,Overall,Overall,4-level vaccination and intent,Received a vaccination,October Week 5,,29.8304,2.6838,9378,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 8, Overall",27.1 - 32.5,1,1,1,9,3,3090101
Region,Region 8,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,15.6541,3.0075,2119,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 8, Overall",12.6 - 18.7,2,1,1,9,3,3090101
Region,Region 8,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,23.1178,3.7031,2119,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 8, Overall",19.4 - 26.8,3,1,1,9,3,3090101
Region,Region 8,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,31.3977,4.0579,2119,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 8, Overall",27.3 - 35.5,4,1,1,9,3,3090101
Region,Region 9,Overall,Overall,Up-to-date,Yes,October Week 5,,29.1942,3.0114,9528,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 9, Overall",26.2 - 32.2,,1,1,10,3,3100101
Region,Region 9,Overall,Overall,4-level vaccination and intent,Received a vaccination,October Week 5,,29.1942,3.0114,9528,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 9, Overall",26.2 - 32.2,1,1,1,10,3,3100101
Region,Region 9,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,16.6447,4.0791,1683,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 9, Overall",12.6 - 20.7,2,1,1,10,3,3100101
Region,Region 9,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,17.4089,4.045,1683,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 9, Overall",13.4 - 21.5,3,1,1,10,3,3100101
Region,Region 9,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,36.7523,5.7942,1683,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Region 9, Overall",31 - 42.5,4,1,1,10,3,3100101
National,National,Overall,Overall,Up-to-date,Yes,October Week 5,,28.1488,0.9972,95074,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Overall",27.2 - 29.1,,1,1,1,3,3010101
National,National,Overall,Overall,4-level vaccination and intent,Received a vaccination,October Week 5,,28.1488,0.9972,95074,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Overall",27.2 - 29.1,1,1,1,1,3,3010101
National,National,Overall,Overall,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,19.6478,1.4302,16455,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Overall",18.2 - 21.1,2,1,1,1,3,3010101
National,National,Overall,Overall,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,18.7404,1.4008,16455,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Overall",17.3 - 20.1,3,1,1,1,3,3010101
National,National,Overall,Overall,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,33.463,1.8118,16455,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Overall",31.7 - 35.3,4,1,1,1,3,3010101
National,National,Health Insurance,Insured,Up-to-date,Yes,October Week 5,,30.3165,1.1024,84966,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",29.2 - 31.4,,8,16,1,3,3010816
National,National,Health Insurance,Insured,4-level vaccination and intent,Received a vaccination,October Week 5,,30.3165,1.1024,84966,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",29.2 - 31.4,1,8,16,1,3,3010816
National,National,Health Insurance,Insured,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,20.3114,1.5127,14735,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",18.8 - 21.8,2,8,16,1,3,3010816
National,National,Health Insurance,Insured,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,17.7643,1.4358,14735,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",16.3 - 19.2,3,8,16,1,3,3010816
National,National,Health Insurance,Insured,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,31.6078,1.8688,14735,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",29.7 - 33.5,4,8,16,1,3,3010816
National,National,Health Insurance,Uninsured,Up-to-date,Yes,October Week 5,,10.7889,1.9072,7309,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Uninsured",8.9 - 12.7,,8,17,1,3,3010817
National,National,Health Insurance,Uninsured,4-level vaccination and intent,Received a vaccination,October Week 5,,10.7889,1.9072,7309,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Uninsured",8.9 - 12.7,1,8,17,1,3,3010817
National,National,Health Insurance,Uninsured,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,14.1866,4.7223,1227,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Uninsured",9.5 - 18.9,2,8,17,1,3,3010817
National,National,Health Insurance,Uninsured,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,26.1752,4.9197,1227,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Uninsured",21.3 - 31.1,3,8,17,1,3,3010817
National,National,Health Insurance,Uninsured,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,48.8492,6.5015,1227,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Uninsured",42.3 - 55.4,4,8,17,1,3,3010817
National,National,Gender Identity,Cisgender,Up-to-date,Yes,October Week 5,,28.2345,1.0131,92630,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Cisgender",27.2 - 29.2,,7,14,1,3,3010714
National,National,Gender Identity,Cisgender,4-level vaccination and intent,Received a vaccination,October Week 5,,28.2345,1.0131,92630,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Cisgender",27.2 - 29.2,1,7,14,1,3,3010714
National,National,Gender Identity,Cisgender,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,19.6793,1.4418,16024,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Cisgender",18.2 - 21.1,2,7,14,1,3,3010714
National,National,Gender Identity,Cisgender,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,18.5873,1.4248,16024,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Cisgender",17.2 - 20,3,7,14,1,3,3010714
National,National,Gender Identity,Cisgender,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,33.4989,1.8328,16024,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Cisgender",31.7 - 35.3,4,7,14,1,3,3010714
National,National,Gender Identity,Don't Know/Refused,Up-to-date,Yes,October Week 5,,24.8907,7.082,871,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Don't Know/Refused",17.8 - 32,,7,39,1,3,3010739
National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Received a vaccination,October Week 5,,24.8907,7.082,871,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Don't Know/Refused",17.8 - 32,1,7,39,1,3,3010739
National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,21.6942,9.6279,146,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Don't Know/Refused",12.1 - 31.3,2,7,39,1,3,3010739
National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,16.4976,5.3171,146,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Don't Know/Refused",11.2 - 21.8,3,7,39,1,3,3010739
National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,36.9175,13.4804,146,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Don't Know/Refused",23.4 - 50.4,4,7,39,1,3,3010739
